Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2388,Pictionary,Wii,2010,Puzzle,THQ,0.61,0.19,0,0.07,0.87
2407,Guitar Hero: Warriors of Rock,X360,2010,Misc,Activision,0.47,0.32,0,0.08,0.87
2426,2010 FIFA World Cup South Africa,X360,2010,Sports,Electronic Arts,0.32,0.43,0.02,0.09,0.86
2439,Army of Two: The 40th Day,PS3,2010,Shooter,Electronic Arts,0.44,0.27,0.01,0.12,0.85
2452,Karaoke Revolution Glee,Wii,2010,Misc,Konami Digital Entertainment,0.52,0.25,0,0.07,0.85
2457,Tiger Woods PGA Tour 11,PS3,2010,Sports,Electronic Arts,0.37,0.34,0,0.13,0.84
2464,NCAA Football 11,PS3,2010,Sports,Electronic Arts,0.79,0,0,0.06,0.84
2502,Dragon Ball: Raging Blast 2,PS3,2010,Fighting,Namco Bandai Games,0.42,0.2,0.11,0.09,0.83
2512,DJ Hero 2,X360,2010,Misc,Activision,0.64,0.12,0,0.06,0.82
2523,Guitar Hero: Warriors of Rock,PS3,2010,Misc,Activision,0.33,0.35,0,0.14,0.82
2524,Hasbro Family Game Night 3,Wii,2010,Misc,Electronic Arts,0.47,0.28,0,0.07,0.82
2541,EA Sports Active NFL Training Camp,Wii,2010,Sports,Electronic Arts,0.77,0,0,0.05,0.81
2577,Sonic & SEGA All-Stars Racing with Banjo-Kazooie,X360,2010,Racing,Sega,0.37,0.35,0,0.07,0.8
2590,Star Wars: The Force Unleashed II,Wii,2010,Action,LucasArts,0.54,0.19,0,0.06,0.8
2627,Naruto Shippuden: Ultimate Ninja Storm 2,X360,2010,Fighting,Namco Bandai Games,0.43,0.27,0.01,0.07,0.79
2652,Toy Story 3: The Video Game,X360,2010,Action,Disney Interactive Studios,0.41,0.29,0,0.07,0.78
2691,Raving Rabbids: Travel in Time,Wii,2010,Adventure,Ubisoft,0.22,0.47,0,0.08,0.76
2699,Lost Planet 2,X360,2010,Shooter,Capcom,0.38,0.24,0.08,0.06,0.76
2726,Monopoly Streets,Wii,2010,Misc,Electronic Arts,0.24,0.44,0,0.08,0.76
2738,DJ Hero 2,PS3,2010,Misc,Activision,0.47,0.19,0,0.09,0.75
2755,Split/Second,PS3,2010,Racing,Disney Interactive Studios,0.31,0.31,0.01,0.12,0.75
2767,Resonance of Fate,PS3,2010,Role-Playing,Sega,0.2,0.22,0.24,0.09,0.74
2777,Blur,PS3,2010,Racing,Activision,0.22,0.37,0.02,0.13,0.74
2794,Star Ocean: The Last Hope International,PS3,2010,Role-Playing,Square Enix,0.28,0.16,0.22,0.08,0.73
2809,NHL 11,X360,2010,Sports,Electronic Arts,0.61,0.07,0,0.05,0.73
2846,James Bond 007: Blood Stone,PS3,2010,Shooter,Activision,0.18,0.38,0.02,0.13,0.72
2880,MLB 10: The Show,PS3,2010,Sports,Sony Computer Entertainment,0.66,0,0,0.05,0.71
2923,Prince of Persia: The Forgotten Sands,PS3,2010,Action,Ubisoft,0.19,0.36,0.01,0.13,0.7
2937,MotionSports,X360,2010,Sports,Ubisoft,0.38,0.26,0,0.06,0.7
2947,Disney Tangled,Wii,2010,Action,Disney Interactive Studios,0.47,0.17,0,0.05,0.69
2961,The Sly Collection,PS3,2010,Platform,Sony Computer Entertainment,0.52,0.09,0.01,0.07,0.69
3021,The Biggest Loser: Challenge,Wii,2010,Sports,THQ,0.49,0.13,0,0.05,0.67
3035,Castlevania: Lords of Shadow,X360,2010,Action,Konami Digital Entertainment,0.42,0.18,0.01,0.05,0.67
3041,Rock Band 3,Wii,2010,Misc,MTV Games,0.56,0.06,0,0.05,0.67
3076,Fist of the North Star: Ken's Rage,PS3,2010,Action,Ubisoft Annecy,0.06,0.03,0.55,0.02,0.66
3126,Disney Sing It: Party Hits,Wii,2010,Misc,Disney Interactive Studios,0.5,0.11,0,0.05,0.65
3133,Sengoku Basara: Samurai Heroes,PS3,2010,Action,Capcom,0.17,0.04,0.4,0.03,0.65
3145,Dragon Ball: Raging Blast 2,X360,2010,Fighting,Namco Bandai Games,0.49,0.09,0.01,0.05,0.64
3165,NieR,PS3,2010,Role-Playing,Square Enix,0.17,0.2,0.2,0.07,0.64
3171,White Knight Chronicles II,PS3,2010,Role-Playing,Sony Computer Entertainment,0.23,0.09,0.27,0.05,0.64
3175,Start the Party!,PS3,2010,Misc,Sony Computer Entertainment,0.07,0.42,0,0.14,0.64
3185,Red Steel 2,Wii,2010,Shooter,Ubisoft,0.36,0.21,0.01,0.06,0.63
3207,DJ Hero 2,Wii,2010,Misc,Activision,0.49,0.09,0,0.04,0.63
3243,Prince of Persia: The Forgotten Sands,X360,2010,Action,Ubisoft,0.3,0.26,0,0.06,0.62
3244,Vanquish,PS3,2010,Shooter,Sega,0.21,0.22,0.11,0.09,0.62
3293,Disney Sing It: Family Hits,Wii,2010,Misc,Disney Interactive Studios,0.39,0.18,0,0.05,0.61
3297,New Carnival Games,Wii,2010,Misc,Take-Two Interactive,0.35,0.21,0,0.05,0.61
3303,Cabela's Monster Buck Hunter,Wii,2010,Sports,Activision,0.58,0,0,0.03,0.61
3305,pro evolution soccer 2011,X360,2010,Sports,Konami Digital Entertainment,0.09,0.44,0,0.07,0.61
3312,Pac-Man Party,Wii,2010,Misc,Namco Bandai Games,0.47,0.09,0.01,0.04,0.61
3318,Split/Second,X360,2010,Racing,Disney Interactive Studios,0.32,0.23,0,0.06,0.61
3333,Fighters Uncaged,X360,2010,Fighting,Ubisoft,0.31,0.24,0,0.06,0.61
3371,Blur,X360,2010,Racing,Activision,0.25,0.28,0,0.06,0.6
3375,NHL 11,PS3,2010,Sports,Electronic Arts,0.4,0.13,0,0.07,0.6
3381,The Fight: Lights Out,PS3,2010,Fighting,Sony Computer Entertainment,0.29,0.22,0,0.09,0.6
3390,Jeopardy!,Wii,2010,Misc,THQ,0.56,0,0,0.03,0.59
3398,Kane & Lynch 2: Dog Days,PS3,2010,Shooter,Square Enix,0.17,0.28,0.05,0.1,0.59
3425,Game Party in Motion,X360,2010,Misc,Warner Bros. Interactive Entertainment,0.36,0.18,0,0.05,0.59
3433,Zumba Fitness,PS3,2010,Sports,505 Games,0.28,0.21,0,0.09,0.59
3447,Cabela's Dangerous Hunts 2011,Wii,2010,Sports,Activision,0.53,0.02,0,0.04,0.58
3465,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",X360,2010,Shooter,Activision,0.37,0.15,0,0.05,0.58
3488,Rock Band 3,PS3,2010,Misc,MTV Games,0.43,0.09,0,0.06,0.58
3500,Tetris Party Deluxe,Wii,2010,Puzzle,Nintendo,0.34,0.17,0.02,0.05,0.58
3520,Enslaved: Odyssey to the West,PS3,2010,Action,Namco Bandai Games,0.24,0.24,0.01,0.09,0.57
3538,Grease,Wii,2010,Misc,505 Games,0.27,0.25,0,0.05,0.57
3589,Tony Hawk: Shred,Wii,2010,Sports,Activision,0.41,0.11,0,0.04,0.56
3619,Tiger Woods PGA Tour 11,Wii,2010,Sports,Electronic Arts,0.24,0.26,0,0.06,0.56
3622,Monster Jam: Path of Destruction,Wii,2010,Racing,Activision,0.5,0.02,0,0.03,0.56
3639,Harry Potter and the Deathly Hallows - Part 1,Wii,2010,Action,Electronic Arts,0.22,0.28,0,0.05,0.55
3654,Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,2010,Fighting,Capcom,0.32,0.16,0.03,0.05,0.55
3672,Time Crisis: Razing Storm,PS3,2010,Shooter,Namco Bandai Games,0.18,0.21,0.07,0.08,0.55
3675,Enslaved: Odyssey to the West,X360,2010,Action,Namco Bandai Games,0.3,0.19,0,0.05,0.55
3679,Dynasty Warriors: Gundam 3,PS3,2010,Action,Tecmo Koei,0.11,0.05,0.36,0.02,0.55
3683,Metro 2033,X360,2010,Shooter,THQ,0.22,0.24,0.03,0.05,0.55
3786,SingStar Dance,PS3,2010,Misc,Sony Computer Entertainment,0.09,0.32,0,0.12,0.53
3800,Alice in Wonderland,Wii,2010,Adventure,Disney Interactive Studios,0.27,0.21,0,0.05,0.53
3805,Tiger Woods PGA Tour 11,X360,2010,Sports,Electronic Arts,0.28,0.2,0,0.05,0.53
3854,Cars Toon: Mater's Tall Tales,Wii,2010,Misc,Disney Interactive Studios,0.46,0.02,0,0.03,0.52
3886,Prince of Persia Trilogy,PS3,2010,Action,Ubisoft,0.17,0.25,0,0.09,0.51
3911,Major League Baseball 2K10,X360,2010,Sports,Take-Two Interactive,0.47,0,0,0.04,0.51
3913,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",PS3,2010,Shooter,Activision,0.24,0.19,0,0.08,0.51
3921,R.U.S.E.,PS3,2010,Strategy,Ubisoft,0.18,0.22,0.02,0.09,0.51
3930,NBA 2K11,Wii,2010,Action,Take-Two Interactive,0.47,0.01,0,0.03,0.51
3973,Babysitting Mama,Wii,2010,Simulation,505 Games,0.34,0.12,0,0.04,0.5
4031,Kane & Lynch 2: Dog Days,X360,2010,Shooter,Square Enix,0.2,0.23,0.01,0.05,0.49
4102,James Bond 007: Blood Stone,X360,2010,Shooter,Activision,0.2,0.24,0,0.05,0.48
4126,Need for Speed: Hot Pursuit,Wii,2010,Racing,Electronic Arts,0.18,0.24,0,0.05,0.48
4130,FlingSmash,Wii,2010,Action,Nintendo,0.38,0.01,0.07,0.02,0.48
4161,Dragon Age Origins: Awakening,X360,2010,Role-Playing,Electronic Arts,0.33,0.1,0,0.04,0.47
4171,WWE SmackDown vs. Raw 2011,Wii,2010,Fighting,THQ,0.3,0.13,0,0.04,0.47
4217,We Sing Encore,Wii,2010,Misc,Nordic Games,0,0.41,0,0.06,0.47
4255,Walk it Out!,Wii,2010,Sports,Konami Digital Entertainment,0.36,0.06,0,0.04,0.46
4288,Scooby-Doo! and the Spooky Swamp,Wii,2010,Action,Warner Bros. Interactive Entertainment,0.29,0.13,0,0.04,0.46
4299,Hyperdimension Neptunia,PS3,2010,Role-Playing,Tecmo Koei,0.22,0.11,0.07,0.05,0.46
4302,Harry Potter and the Deathly Hallows - Part 1,X360,2010,Action,Electronic Arts,0.21,0.2,0,0.04,0.46
4304,Disney Guilty Party,Wii,2010,Misc,Disney Interactive Studios,0.43,0,0,0.03,0.46
4349,Spider-Man: Shattered Dimensions,PS3,2010,Action,Activision,0.26,0.13,0,0.06,0.45
4392,Brunswick Pro Bowling,X360,2010,Sports,505 Games,0.38,0.04,0,0.03,0.45
4457,Naughty Bear,PS3,2010,Action,505 Games,0.18,0.18,0,0.07,0.44
4495,Alpha Protocol,PS3,2010,Role-Playing,Sega,0.19,0.18,0,0.07,0.43
4513,NBA Jam,Wii,2010,Sports,Electronic Arts,0.38,0.03,0,0.03,0.43
4525,2010 FIFA World Cup South Africa,Wii,2010,Sports,Electronic Arts,0.23,0.15,0.01,0.04,0.43
4526,Atelier Totori: The Adventurer of Arland,PS3,2010,Role-Playing,Nippon Ichi Software,0.12,0.07,0.21,0.03,0.43
4531,How to Train Your Dragon,Wii,2010,Action,Activision,0.24,0.15,0,0.04,0.43
4557,TRON: Evolution,PS3,2010,Action,Disney Interactive Studios,0.27,0.1,0,0.05,0.43
4610,Vanquish,X360,2010,Shooter,Sega,0.19,0.17,0.03,0.04,0.42
4629,Green Day: Rock Band,PS3,2010,Misc,MTV Games,0.19,0.16,0,0.07,0.42
4650,Tom Clancy's HAWX 2,PS3,2010,Action,Ubisoft,0.21,0.12,0.03,0.05,0.42
4661,Harry Potter and the Deathly Hallows - Part 1,PS3,2010,Action,Electronic Arts,0.13,0.21,0,0.08,0.42
4710,BlazBlue: Continuum Shift,PS3,2010,Fighting,PQube,0.21,0.08,0.09,0.04,0.41
4739,Green Day: Rock Band,X360,2010,Misc,MTV Games,0.24,0.13,0,0.04,0.41
4744,Monopoly Streets,PS3,2010,Misc,Electronic Arts,0.16,0.18,0,0.07,0.41
4747,No More Heroes 2: Desperate Struggle,Wii,2010,Action,Rising Star Games,0.21,0.12,0.04,0.03,0.41
4760,Naughty Bear,X360,2010,Action,505 Games,0.21,0.16,0,0.04,0.41
4787,Super Monkey Ball: Step & Roll,Wii,2010,Action,Sega,0.17,0.2,0,0.04,0.4
4825,Iron Man 2,PS3,2010,Action,Sega,0.14,0.19,0,0.07,0.4
4835,NBA Jam,X360,2010,Sports,Electronic Arts,0.27,0.1,0,0.03,0.4
4852,Rapala Pro Bass Fishing 2010,X360,2010,Sports,Activision,0.32,0.05,0,0.03,0.4
4868,NBA Jam,PS3,2010,Sports,Electronic Arts,0.22,0.12,0,0.06,0.4
4877,Alpha Protocol,X360,2010,Role-Playing,Sega,0.23,0.13,0,0.04,0.4
4925,EA Sports Active 2,X360,2010,Sports,Electronic Arts,0.18,0.17,0,0.04,0.39
4943,Sesame Street: Elmo's A-to-Zoo Adventure,Wii,2010,Misc,Warner Bros. Interactive Entertainment,0.37,0,0,0.02,0.39
4999,Get Fit with Mel B,PS3,2010,Sports,Black Bean Games,0.15,0.17,0,0.07,0.38
5041,EA Sports MMA,PS3,2010,Fighting,Electronic Arts,0.16,0.15,0.01,0.06,0.38
5062,ZhuZhu Pets: Featuring The Wild Bunch,Wii,2010,Simulation,Activision,0.32,0.03,0,0.03,0.38
5065,Green Day: Rock Band,Wii,2010,Misc,MTV Games,0.22,0.12,0,0.03,0.38
5171,Tom Clancy's HAWX 2,X360,2010,Action,Ubisoft,0.24,0.09,0.01,0.03,0.36
5189,Spider-Man: Shattered Dimensions,X360,2010,Action,Activision,0.24,0.09,0,0.03,0.36
5232,Dark Void,PS3,2010,Action,Capcom,0.18,0.12,0,0.06,0.36
5249,DanceDanceRevolution,Wii,2010,Simulation,Konami Digital Entertainment,0.29,0.04,0,0.02,0.36
5251,EA Sports MMA,X360,2010,Fighting,Electronic Arts,0.23,0.1,0,0.03,0.36
5278,SpongeBob's Boating Bash,Wii,2010,Misc,THQ,0.25,0.07,0,0.03,0.35
5280,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,PS3,2010,Sports,Sega,0.09,0.2,0,0.07,0.35
5300,Def Jam Rapstar,Wii,2010,Misc,Konami Digital Entertainment,0.31,0.02,0,0.02,0.35
5308,Racquet Sports,PS3,2010,Sports,Ubisoft,0.11,0.17,0,0.06,0.35
5310,Supreme Commander 2,X360,2010,Strategy,Square Enix,0.23,0.1,0,0.03,0.35
5319,The Shoot,PS3,2010,Shooter,Sony Computer Entertainment,0.13,0.16,0.01,0.06,0.35
5372,Chicken Riot,Wii,2010,Action,City Interactive,0.15,0.16,0,0.03,0.34
5427,Buzz! The Ultimate Music Quiz,PS3,2010,Misc,Sony Computer Entertainment,0,0.25,0,0.08,0.34
5454,The X-Factor,Wii,2010,Misc,Deep Silver,0,0.29,0,0.04,0.33
5462,Iron Man 2,Wii,2010,Action,Sega,0.15,0.15,0,0.03,0.33
5474,Family Party: 90 Great Games Party Pack,Wii,2010,Misc,D3Publisher,0.31,0,0,0.02,0.33
5477,Resonance of Fate,X360,2010,Role-Playing,Sega,0.12,0.13,0.06,0.03,0.33
5516,Cabela's Dangerous Hunts 2011,PS3,2010,Sports,Activision,0.26,0.04,0,0.03,0.33
5517,DECA Sports Freedom,X360,2010,Sports,Hudson Soft,0.27,0.04,0,0.02,0.33
5544,Despicable Me: The Game,Wii,2010,Platform,D3Publisher,0.19,0.12,0,0.03,0.33
5554,Clash of the Titans,PS3,2010,Action,Namco Bandai Games,0.09,0.16,0.01,0.06,0.33
5576,Def Jam Rapstar,PS3,2010,Misc,Konami Digital Entertainment,0.25,0.05,0,0.03,0.33
5667,Dragon Quest Monsters: Battle Road Victory,Wii,2010,Strategy,Square Enix,0,0,0.32,0,0.32
5682,Cabela's Dangerous Hunts 2011,X360,2010,Sports,Activision,0.28,0.01,0,0.02,0.32
5688,BlazBlue: Continuum Shift,X360,2010,Fighting,PQube,0.23,0.04,0.02,0.02,0.32
5704,ExerBeat,Wii,2010,Sports,Namco Bandai Games,0.1,0.18,0,0.03,0.31
5708,Sesame Street: Cookie's Counting Carnival,Wii,2010,Misc,Warner Bros. Interactive Entertainment,0.29,0,0,0.02,0.31
5742,Dark Void,X360,2010,Action,Capcom,0.19,0.09,0,0.03,0.31
5763,TRON: Evolution,X360,2010,Action,Disney Interactive Studios,0.24,0.05,0,0.02,0.31
5767,MySims SkyHeroes,Wii,2010,Action,Electronic Arts,0.18,0.1,0,0.03,0.31
5782,Rapala Pro Bass Fishing 2010,Wii,2010,Sports,Activision,0.23,0.05,0,0.02,0.31
5853,Shrek: Forever After,Wii,2010,Platform,Activision,0.19,0.09,0,0.03,0.3
5880,Sengoku Basara: Samurai Heroes,Wii,2010,Action,Capcom,0.08,0.02,0.2,0.01,0.3
5928,Taiko no Tatsujin Wii: Minna de Party * 3-Yome!,Wii,2010,Misc,Namco Bandai Games,0,0,0.3,0,0.3
5952,Batman: The Brave and the Bold the Videogame,Wii,2010,Action,Warner Bros. Interactive Entertainment,0.22,0.06,0,0.02,0.3
5962,Front Mission Evolved,PS3,2010,Shooter,Square Enix,0.09,0.07,0.11,0.03,0.29
5965,NieR,X360,2010,Role-Playing,Square Enix,0.13,0.1,0.04,0.02,0.29
5987,Majin and the Forsaken Kingdom,PS3,2010,Adventure,Namco Bandai Games,0.09,0.14,0.01,0.05,0.29
6002,Ben 10 Ultimate Alien: Cosmic Destruction,Wii,2010,Platform,D3Publisher,0.17,0.1,0,0.02,0.29
6005,Def Jam Rapstar,X360,2010,Misc,Konami Digital Entertainment,0.25,0.03,0,0.02,0.29
6013,Disney Channel: All Star Party,Wii,2010,Misc,Disney Interactive Studios,0.18,0.08,0,0.02,0.29
6082,I Spy: Spooky Mansion,Wii,2010,Puzzle,Storm City Games,0.27,0,0,0.02,0.29
6123,Monopoly Streets,X360,2010,Misc,Electronic Arts,0.16,0.1,0,0.03,0.28
6125,NHL 2K11,Wii,2010,Sports,Take-Two Interactive,0.24,0.02,0,0.02,0.28
6132,Tony Hawk: Shred,PS3,2010,Sports,Activision,0.18,0.07,0,0.04,0.28
6153,Dead to Rights: Retribution,PS3,2010,Shooter,Namco Bandai Games,0.1,0.12,0.02,0.05,0.28
6173,Remington Super Slam Hunting: Africa,Wii,2010,Sports,Mastiff,0.27,0,0,0.02,0.28
6226,Transformers: Cybertron Adventures,Wii,2010,Action,Activision,0.15,0.1,0,0.03,0.28
6248,Marvel Super Hero Squad: The Infinity Gauntlet,Wii,2010,Action,THQ,0.22,0.04,0,0.02,0.28
6271,Rapala Pro Bass Fishing 2010,PS3,2010,Sports,Activision,0.18,0.06,0,0.03,0.27
6284,Iron Man 2,X360,2010,Action,Sega,0.15,0.1,0,0.03,0.27
6294,R.U.S.E.,X360,2010,Strategy,Ubisoft,0.12,0.12,0,0.03,0.27
6368,Major League Baseball 2K10,Wii,2010,Sports,Take-Two Interactive,0.25,0,0,0.02,0.27
6402,Deadly Premonition,X360,2010,Action,Rising Star Games,0.18,0.06,0,0.02,0.27
6426,Jikkyou Powerful Pro Yakyuu 2010,PS3,2010,Sports,Konami Digital Entertainment,0,0,0.27,0,0.27
6444,Reload: Target Down,Wii,2010,Shooter,Mastiff,0.25,0,0,0.02,0.26
6453,Create,Wii,2010,Action,Electronic Arts,0.22,0.03,0,0.02,0.26
6454,A.C.E.: Another Century's Episode R,PS3,2010,Simulation,Namco Bandai Games,0,0,0.26,0,0.26
6459,Dragon Age Origins: Awakening,PS3,2010,Role-Playing,Spike,0.24,0,0,0.02,0.26
6477,Prison Break: The Conspiracy,PS3,2010,Action,Deep Silver,0.05,0.16,0,0.05,0.26
6486,Project Runway,Wii,2010,Simulation,Atari,0.24,0,0,0.02,0.26
6503,Minute to Win It,Wii,2010,Misc,Zoo Games,0.25,0,0,0.02,0.26
6505,Racquet Sports,Wii,2010,Sports,Ubisoft,0.14,0.09,0,0.02,0.26
6514,Plants vs. Zombies,X360,2010,Strategy,PopCap Games,0.24,0,0,0.02,0.26
6535,Tony Hawk: Shred,X360,2010,Sports,Activision,0.17,0.07,0,0.02,0.26
6696,U-Sing: Girls Night,Wii,2010,Misc,Mindscape,0,0.21,0,0.04,0.25
6725,Ben 10 Ultimate Alien: Cosmic Destruction,PS3,2010,Platform,D3Publisher,0.12,0.09,0,0.04,0.25
6727,Prince of Persia: The Forgotten Sands,Wii,2010,Action,Ubisoft,0.11,0.11,0,0.02,0.25
6733,TV Superstars,PS3,2010,Misc,Sony Computer Entertainment,0.07,0.13,0,0.05,0.25
6737,Dood's Big Adventure,Wii,2010,Platform,THQ,0.22,0.01,0,0.02,0.25
6750,Hasbro Family Game Night 3,PS3,2010,Misc,Electronic Arts,0.18,0.04,0,0.03,0.25
6784,Monster Jam: Path of Destruction,PS3,2010,Racing,Activision,0.21,0.02,0,0.02,0.24
6819,Pure Futbol,PS3,2010,Sports,Ubisoft,0.06,0.13,0,0.05,0.24
6820,Spider-Man: Shattered Dimensions,Wii,2010,Action,Activision,0.13,0.09,0,0.02,0.24
6824,Deca Sports 3,Wii,2010,Sports,Hudson Soft,0.15,0.07,0,0.02,0.24
6829,Bass Pro Shops: The Hunt,Wii,2010,Sports,XS Games,0.23,0,0,0.02,0.24
6846,Megamind: Mega Team Unite,Wii,2010,Adventure,THQ,0.16,0.06,0,0.02,0.24
6852,The Lord of the Rings: Aragorn's Quest,Wii,2010,Action,Warner Bros. Interactive Entertainment,0.17,0.05,0,0.02,0.24
6901,Hello Kitty Seasons,Wii,2010,Adventure,Namco Bandai Games,0.16,0.06,0,0.02,0.24
6931,TrackMania: Build to Race,Wii,2010,Racing,Focus Home Interactive,0.1,0.11,0,0.03,0.24
6935,Ar tonelico Qoga: Knell of Ar Ciel,PS3,2010,Role-Playing,Tecmo Koei,0.08,0.01,0.13,0.01,0.24
6991,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,X360,2010,Sports,Sega,0.08,0.13,0,0.03,0.23
7014,Worms: Battle Islands,Wii,2010,Strategy,THQ,0.11,0.1,0,0.02,0.23
7090,pro evolution soccer 2011,Wii,2010,Sports,Konami Digital Entertainment,0.08,0.1,0.03,0.02,0.23
7094,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,PS3,2010,Sports,Konami Digital Entertainment,0,0,0.23,0,0.23
7103,TRON: Evolution - Battle Grids,Wii,2010,Racing,Disney Interactive Studios,0.18,0.03,0,0.02,0.23
7113,Family Party: 30 Great Games Winter Fun,Wii,2010,Sports,D3Publisher,0.21,0,0,0.01,0.23
7120,All Star Karate,Wii,2010,Action,THQ,0.14,0.07,0,0.02,0.23
7158,Kidz Bop Dance Party! The Video Game,Wii,2010,Misc,D3Publisher,0.21,0,0,0.01,0.22
7179,MotoGP 09/10,PS3,2010,Racing,Capcom,0.05,0.13,0,0.04,0.22
7205,Barbie: Groom and Glam Pups,Wii,2010,Action,THQ,0.19,0.02,0,0.01,0.22
7209,CSI: Fatal Conspiracy,Wii,2010,Adventure,Ubisoft,0.12,0.08,0,0.02,0.22
7293,SBK X: Superbike World Championship,PS3,2010,Racing,Black Bean Games,0.05,0.13,0,0.04,0.22
7304,Apache: Air Assault,PS3,2010,Simulation,Activision,0.11,0.07,0,0.03,0.22
7319,Are You Smarter Than a 5th Grader? Back to School,Wii,2010,Misc,Nintendo,0.2,0,0,0.02,0.21
7335,We Sing Robbie Williams,Wii,2010,Misc,Nordic Games,0,0.19,0,0.03,0.21
7355,Gekijouban Macross F: Itsuwarino Utahime - Hybrid Pack,PS3,2010,Action,Namco Bandai Games,0,0,0.21,0,0.21
7367,Prison Break: The Conspiracy,X360,2010,Action,Deep Silver,0.07,0.12,0,0.02,0.21
7377,Hasbro Family Game Night 3,X360,2010,Misc,Electronic Arts,0.17,0.03,0,0.01,0.21
7402,Namco Museum Megamix,Wii,2010,Misc,Namco Bandai Games,0.2,0,0,0.01,0.21
7445,The Last Airbender,Wii,2010,Action,THQ,0.12,0.07,0,0.02,0.21
7460,Greg Hastings Paintball 2,X360,2010,Shooter,Majesco Entertainment,0.19,0,0,0.01,0.21
7462,Dead to Rights: Retribution,X360,2010,Shooter,Namco Bandai Games,0.11,0.08,0,0.02,0.21
7473,Pro Yaky? Spirits 2010,PS3,2010,Sports,Konami Digital Entertainment,0,0,0.21,0,0.21
7492,Kung Fu Rider,PS3,2010,Action,Sony Computer Entertainment,0.06,0.1,0.01,0.04,0.21
7498,Battle of Giants: Dinosaurs Strike,Wii,2010,Strategy,Ubisoft,0.15,0.04,0,0.02,0.2
7503,Cabela's North American Adventures,Wii,2010,Sports,Activision,0.19,0,0,0.01,0.2
7519,DarkStar One: Broken Alliance,X360,2010,Simulation,Kalypso Media,0.11,0.08,0,0.02,0.2
7567,International Cricket 2010,PS3,2010,Sports,Codemasters,0,0.15,0,0.05,0.2
7597,Front Mission Evolved,X360,2010,Shooter,Square Enix,0.1,0.07,0.02,0.02,0.2
7598,Body and Brain Connection,X360,2010,Misc,Namco Bandai Games,0.1,0.08,0,0.02,0.2
7607,No More Heroes: Heroes' Paradise,PS3,2010,Action,Konami Digital Entertainment,0.1,0.04,0.04,0.02,0.2
7640,Hot Wheels: Track Attack,Wii,2010,Racing,THQ,0.15,0.04,0,0.01,0.2
7641,Schlag den Raab,Wii,2010,Misc,Namco Bandai Games,0,0.17,0,0.03,0.2
7654,DanceDanceRevolution,PS3,2010,Simulation,Konami Digital Entertainment,0.12,0.05,0,0.02,0.2
7751,Saw II: Flesh & Blood,PS3,2010,Action,Konami Digital Entertainment,0.1,0.07,0,0.03,0.19
7773,Quantum Theory,PS3,2010,Shooter,Tecmo Koei,0.05,0.09,0.02,0.03,0.19
7794,Shrek: Forever After,PS3,2010,Platform,Activision,0.16,0.02,0,0.02,0.19
7801,DanceMasters,X360,2010,Misc,Konami Digital Entertainment,0.15,0.02,0.02,0.01,0.19
7816,Majin and the Forsaken Kingdom,X360,2010,Adventure,Namco Bandai Games,0.14,0.03,0,0.01,0.19
7891,Brunswick Pro Bowling,PS3,2010,Sports,505 Games,0.1,0.06,0,0.03,0.19
7892,Shaun White Skateboarding,PS3,2010,Sports,Ubisoft,0.11,0.05,0,0.03,0.19
7896,Shaun White Skateboarding,Wii,2010,Sports,Ubisoft,0.14,0.03,0,0.01,0.19
7921,CSI: Fatal Conspiracy,PS3,2010,Adventure,Ubisoft,0.11,0.05,0,0.02,0.19
7935,Doctor Who: Return to Earth,Wii,2010,Adventure,Asylum Entertainment,0,0.16,0,0.02,0.19
7941,Mathews Bowhunting,Wii,2010,Sports,Zoo Games,0.18,0,0,0.01,0.19
7944,Remington Super Slam Hunting: North America,Wii,2010,Sports,Mastiff,0.18,0,0,0.01,0.19
7985,SBK X: Superbike World Championship,X360,2010,Racing,Black Bean Games,0.1,0.07,0,0.02,0.19
7999,Major League Baseball 2K10,PS3,2010,Sports,Take-Two Interactive,0.17,0,0,0.01,0.18
8004,Pure Futbol,X360,2010,Sports,Ubisoft,0.08,0.09,0,0.02,0.18
8033,Lips: Party Classics,X360,2010,Misc,Microsoft Game Studios,0.05,0.11,0,0.02,0.18
8049,How to Train Your Dragon,PS3,2010,Action,Activision,0.12,0.04,0,0.02,0.18
8072,Rabbids Party Collection,Wii,2010,Misc,Ubisoft,0,0.16,0,0.02,0.18
8085,Ben 10 Ultimate Alien: Cosmic Destruction,X360,2010,Platform,D3Publisher,0.1,0.06,0,0.02,0.18
8117,Splatterhouse,X360,2010,Action,Namco Bandai Games,0.14,0.03,0,0.01,0.18
8122,World of Outlaws: Sprint Cars,X360,2010,Racing,THQ,0.17,0,0,0.01,0.18
8135,Dynasty Warriors: Gundam 3,X360,2010,Action,Tecmo Koei,0.11,0.04,0.02,0.01,0.18
8180,Shawn Johnson Gymnastics,Wii,2010,Sports,Zoo Games,0.17,0,0,0.01,0.18
